fen,value
rnbqk2r/ppppppbp/5np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 1 4,0.0897577847471601
rnbq1rk1/ppppppbp/5np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b - - 4 5,0.01499887510124078
rnbq1rk1/p1p1ppbp/1p3np1/3p4/3P4/1P3NP1/P1P1PPBP/RNBQ1RK1 w - - 0 7,0.07485969068749909
rn1q1rk1/pbp1ppbp/1p3np1/3p4/3P4/1P3NP1/PBPNPPBP/R2Q1RK1 b - - 3 8,-0.00999966667999946
r2q1rk1/pb1nppbp/1p3np1/2pp4/3P4/1P2PNP1/PBPN1PBP/R2Q1RK1 w - - 0 10,0.03498571533277944
r2q1rk1/pb1nppbp/1p3np1/3p4/2PN4/1P2P1P1/PB1N1PBP/R2Q1RK1 b - - 0 11,0.06988589031642899
r2q1rk1/pb1n1pbp/1p3np1/3p4/2P1p3/1P2P1P1/PB1NNPBP/R2Q1RK1 w - - 0 13,0.24491866240370913
r2q1rk1/p2n1pbp/1p3np1/3b4/4p3/1PN1P1P1/PB1N1PBP/R2Q1RK1 b - - 1 14,-0.24491866240370913
r2q1rk1/pb1n1pbp/1p4p1/8/4n3/1PN1P1P1/PB3PBP/R2Q1RK1 w - - 0 16,-0.7498008369323694
r2q1rk1/pb1n1pbp/1p4p1/8/8/1PB1P1P1/P4PBP/1R1Q1RK1 b - - 0 17,0.8321231362048838
r2q1rk1/p2n1p1p/1p4p1/8/8/1Pb1P1P1/P4PKP/1R1Q1R2 w - - 0 19,-0.9099958011881137
r2q1rk1/p2n1pbp/1p4p1/8/8/1P1QP1P1/P4PKP/1R1R4 b - - 3 20,0.91781744359907
r4rk1/p3qpbp/1p4p1/1Qn5/8/1P2P1P1/P4PKP/1R1R4 w - - 6 22,-0.900053283525865
r4rk1/p4pbp/1p4p1/1Qn5/1P2q3/4P1P1/P4P1P/1R1R2K1 b - - 2 23,0.9112763448216872
r4rk1/5pbp/pp4p1/8/nP2q3/4P1P1/P3QP1P/1R1R2K1 w - - 2 25,-0.8786921933686958
r4rk1/5pbp/pp4p1/8/1P2q3/P1nQP1P1/5P1P/1R1R2K1 b - - 2 26,0.9620322886578875
r4rk1/5pbp/pp4p1/8/1P6/P2RP1P1/5P1P/1n4K1 w - - 0 28,-0.9625869800912908
r4rk1/5pbp/pp4p1/8/1P6/PR2P1P1/3n1PKP/8 b - - 3 29,0.9805830470370519
2r2rk1/5pbp/pp4p1/8/1P6/PR2PKP1/5P1P/8 w - - 1 31,-0.9438827817700052
5rk1/5pbp/pp4p1/8/PP5P/1R2PKP1/2r2P2/8 b - - 0 32,0.9468060128462683
6k1/5pbp/pp4p1/1P6/P6P/1R2PKP1/2rr1P2/8 w - - 1 34,-0.8926866959856562
6k1/5pbp/Pp4p1/8/P3K2P/1R2P1P1/2r2r2/8 b - - 1 35,1.0
6k1/6bp/Pp4p1/2rK1p2/P6P/1R2P1P1/5r2/8 w - - 2 37,-0.8510641096679439
6k1/6bp/PR2K1p1/2r2p2/P6P/4P1P1/3r4/8 b - - 0 38,1.0
6k1/6bp/P1R1K1p1/5p2/P6P/4P1P1/r7/8 w - - 1 40,0.6541393002077227
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07237324046358946
rnbqkbnr/pppp1ppp/8/4p3/8/4PP2/PPPP2PP/RNBQKBNR b KQkq - 0 2,0.197375320224904
rnbqkbnr/pp3ppp/8/2ppp3/8/4PPP1/PPPP3P/RNBQKBNR w KQkq - 0 4,-0.3230063184059049
rnbqkbnr/pp4pp/8/2pppp2/8/4PPP1/PPPPN1BP/RNBQK2R b KQkq - 1 5,0.13173000579096333
rn1qk1nr/pp4pp/3bb3/2pppp2/8/4PPP1/PPPPN1BP/RNBQ1RK1 w kq - 4 7,-0.11696222487632274
r2qk1nr/pp4pp/2nbb3/2pppp2/5P2/3PP1P1/PPP1N1BP/RNBQ1RK1 b kq - 0 8,0.165950908402399
r2qk2r/pp4pp/2n1bn2/2ppbp2/8/3PP1P1/PPP1N1BP/RNBQ1RK1 w kq - 0 10,-0.20217575769673954
r2qk2r/pp4pp/2n1bn2/3pbp2/3N4/4P1P1/PPP3BP/RNBQ1RK1 b kq - 0 11,0.26362483547220333
r2q1rk1/pp4pp/2n1bn2/3p1p2/3P4/6P1/PPP3BP/RNBQ1RK1 w - - 1 13,-0.03248856212414491
r2q1rk1/pp4pp/2n1b3/3p1p2/3PnB2/2P3P1/PP4BP/RN1Q1RK1 b - - 2 14,0.14154322378898346
r4rk1/ppq4p/2n1b3/3p1pp1/3Pn3/2P1B1P1/PP4BP/RN1Q1RK1 w - - 2 16,0.09471523628617855
r4rk1/ppq4p/2n1b3/3p2B1/3Pp3/2P3P1/PP5P/RN1Q1RK1 b - - 0 17,0.09719221716626866
5rk1/ppq4p/2n1b3/3p2B1/3Pp3/2P3P1/PP5P/RN3QK1 w - - 1 19,0.06988589031642899
5rk1/pp4qp/2n1b3/3p4/3Pp2B/2P3P1/PP2Q2P/RN4K1 b - - 4 20,0.7808325091874
6k1/pp4qp/2n5/3p4/3Pp1bB/2P1QrP1/PP5P/RN4K1 w - - 7 22,-0.1853331999081395
6k1/pp3q1p/2n5/3p4/3Pp1bB/2P2rP1/PP1N3P/R3Q1K1 b - - 10 23,0.23076751278236432
6k1/pp5p/2n5/3p4/3Pp2B/2P2qPb/PP5P/R3Q1K1 w - - 0 25,0.7247125847970075
6k1/pp5p/2n5/3p4/3Pp2B/2Pq2Pb/PP3Q1P/4R1K1 b - - 3 26,-0.6261147720639073
6k1/pp2B3/8/3p3p/3Pp3/2Pq2Pb/PP3Q1P/4R1K1 w - - 0 28,0.8936977272038725
8/pp2BQ1k/8/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 b - - 3 29,-0.9470642968810792
5Q2/pp2B3/6k1/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 w - - 6 31,1.0
8/pp2B3/8/3p1kQp/3Pp3/2Pq2Pb/PP5P/4R1K1 b - - 9 32,-0.9125395036620289
8/pp1kB3/5Q2/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 w - - 12 34,0.8022878536436613
3Qk3/pp2B3/8/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 b - - 15 35,-0.9158245441687624
5Q2/pp2B3/4k3/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 w - - 18 37,0.8482836399575129
8/pp1kB3/3Q4/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 b - - 21 38,-0.9033247425601896
3Q4/pp2Bk2/8/3p3p/3Pp3/2Pq2Pb/PP5P/4R1K1 w - - 24 40,0.9141970392864125
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.07734521041301597
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,-0.06490861277463751
rnbqkbnr/pp3ppp/4p3/2pp4/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 4,0.13418580993090867
rnb1kbnr/pp3ppp/4p3/2pq4/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 5,-0.062418746747512514
rnb1kb1r/pp3ppp/4pn2/3q4/3p4/2P1BN2/PP3PPP/RN1QKB1R w KQkq - 0 7,0.07982976911113136
rnb1k2r/pp3ppp/4pn2/3q4/1b1P4/2N1BN2/PP3PPP/R2QKB1R b KQkq - 2 8,-0.05743671390287926
rnb2rk1/pp3ppp/4p3/3q4/1b1Pn3/2N1BN2/PP2BPPP/R2QK2R w KQ - 5 10,0.24491866240370913
r1b2rk1/pp1n1ppp/4p3/3q4/1b1Pn3/2N1BN2/PPQ1BPPP/R4RK1 b - - 8 11,-0.32524367434016505
r1b2rk1/pp3ppp/4pn2/3q4/3Pn3/2P1BN2/P1Q1BPPP/R4RK1 w - - 1 13,0.4522299625215583
r1bq1rk1/pp3ppp/4pn2/8/2PPn3/4BN2/P1Q1BPPP/1R3RK1 b - - 2 14,-0.2821348126696341
r2q1rk1/pb3ppp/1p2pn2/4N3/2PPn3/4B3/P1Q1BPPP/1R3RK1 w - - 2 16,0.2913126124515909
r2q1rk1/pb3ppp/1pNnpn2/8/2PP4/4BB2/P1Q2PPP/1R3RK1 b - - 5 17,0.30950692121263845
r4rk1/pbq2ppp/1pNn1n2/3p4/2P5/4BB2/P1Q2PPP/1R3RK1 w - - 0 19,0.356176499103255
r1r3k1/pbq2ppp/1pNn1n2/3P4/8/4BB2/P1Q2PPP/2R2RK1 b - - 2 20,-0.4872897835125242
r1r3k1/pb1q1ppp/1pN2n2/1n1P4/8/4BB2/P1Q2PPP/2R1R1K1 w - - 5 22,0.5511280285381469
r1r3k1/pb1q1ppp/1pN5/1n1B2B1/8/8/P1Q2PPP/2R1R1K1 b - - 0 23,-0.6897611547473925
r5k1/p2q1ppp/1pr5/1n4B1/8/8/P1Q2PPP/2R1R1K1 w - - 0 25,0.8692493331488548
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.10955847021442953
rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,-0.11942729853438588
r1bqkbnr/pp1npppp/2pp4/8/2PPP3/8/PP3PPP/RNBQKBNR w KQkq - 1 4,0.18774620586828542
r1b1kbnr/ppqnpppp/2pp4/8/2PPPP2/5N2/PP4PP/RNBQKB1R b KQkq - 2 5,-0.10955847021442953
r1b1kbnr/ppqn1pp1/2pp3p/3Pp3/2P1PP2/5N2/PP4PP/RNBQKB1R w KQkq - 0 7,0.22365473800347424
r1b1kb1r/ppqn1pp1/2pp1n1p/3Pp3/2P1PP2/2NB1N2/PP4PP/R1BQK2R b KQkq - 3 8,-0.22365473800347424
r1b1k1r1/ppqnbpp1/2pp1n1p/3Pp3/2P1PP2/2NB1N2/PP4PP/R1BQ1RK1 w q - 6 10,0.39693043200507755
r1b1k1r1/pp1nbpp1/1qpp1n1p/3Pp3/1PP1PP2/2NB1N2/P5PP/R1BQ1R1K b q - 2 11,-0.4032299072308013
r1b1k1r1/pp1nbp2/1qpp3p/3Pp1p1/1PP1PPn1/2NB1N2/P3Q1PP/R1B2R1K w q - 0 13,0.4198418366689064
r1b1k1r1/pp1nbp2/1qP4p/4p1p1/1PP1P1n1/2NB1N2/P3Q1PP/R1B2R1K b q - 0 14,-0.5563283698494009
r3k1r1/pb1nbp2/1qp4p/1P2p1p1/2P1P1n1/2NB1N2/P3Q1PP/R1B2R1K w q - 1 16,0.6321565451609915
r3k1r1/pb1n1p2/1qP4p/2b1p1p1/2P1P1n1/2NB1N2/P3Q1PP/1RB2R1K b q - 0 17,-0.7076695392052358
r3k1r1/pb1n1p2/1bq4p/3Np1p1/2P1P1n1/3B1N2/P3Q1PP/1RB2R1K w q - 2 19,0.7827764066595579
r3k1r1/pb1n1p2/2q4p/4p1p1/2P1P1n1/3BNN2/P3Q1PP/1R3R1K b q - 0 20,-0.1997767377279966
r3k1r1/pb1n1p2/2q2n2/3Np1pp/2P1P3/3B1N2/P3Q1PP/1R3R1K w q - 2 22,0.8344155694676939
r3k1r1/pb3p2/2q2n2/2P1p1pp/4P3/3B1N2/P3Q1PP/1R3R1K b q - 0 23,-0.7913375537619973
r4kr1/pb3p2/4qn2/2P1N1pp/4P3/3B4/P3Q1PP/1R3R1K w - - 1 25,0.8468756052963757
r4kr1/pR3p2/5n2/2P1q1pp/4P3/3B4/P4QPP/5R1K b - - 1 26,-0.6122421243522802
2r2k2/pR3p2/2P2nr1/4q1pp/4P3/3B4/P4QPP/5R1K w - - 1 28,0.7363687637736096
5k2/QRr2p2/2P2nr1/4q1pp/4P3/3B4/P5PP/2R4K b - - 0 29,-0.6626368112043609
4nk2/Q1q2p2/2P3r1/6pp/4P3/3B4/P5PP/2R4K w - - 0 31,0.7211322540766999
5k2/2n2p2/2P3r1/6pp/4P3/P2B4/6PP/2R4K b - - 0 32,-0.5405978980932038
8/2n1kp2/2P1r3/6pp/P3P3/3B4/6PP/2R4K w - - 1 34,0.5963735554792423
8/2n1kp2/P1P5/4r1pp/4P3/3B4/6PP/2R4K b - - 0 35,-0.5388261224574971
8/2n2p2/P1Pk4/r5pp/4P3/3B4/6PP/2R3K1 w - - 3 37,0.5388261224574971
8/5p2/B1Pk4/r5pp/4P3/8/5KPP/2R5 b - - 0 38,-0.7749090662984006
r7/2P2p2/3k4/6pp/4P3/8/5KPP/2R5 w - - 1 40,0.9037837161222545
2R5/5p2/3k4/6pp/4P3/8/5KPP/8 b - - 0 41,-0.9186018928570671
5R2/8/5p2/4k1pp/4P3/8/5KPP/8 w - - 0 43,0.8951974297716623
5R2/8/5p2/4k2p/4P1p1/4K3/6PP/8 b - - 1 44,-0.920531764576771
7R/8/5p2/4k3/4P1p1/4K2p/6PP/8 w - - 0 46,0.9390559334707117
8/8/5p2/4k3/4P3/4K2R/7P/8 b - - 0 47,-0.9170257613966083
8/8/8/5k2/8/4K2R/7P/8 w - - 0 49,0.971872745913509
7R/8/8/4k3/8/5K2/7P/8 b - - 3 50,-0.9166271890919516
7R/8/8/6k1/8/6K1/7P/8 w - - 6 52,0.9278212446449908
7R/8/8/5k1P/8/6K1/8/8 b - - 0 53,-0.9650721590620807
7R/8/4k3/7P/6K1/8/8/8 w - - 3 55,0.9818838624745583
7R/5k2/7P/6K1/8/8/8/8 b - - 0 56,-0.9924079684225853
7R/8/4k1KP/8/8/8/8/8 w - - 3 58,0.9910074536781176
7R/6KP/8/5k2/8/8/8/8 b - - 0 59,-0.9907348585642837
5R2/6KP/8/3k4/8/8/8/8 w - - 3 61,0.9903585637676303
5R2/6K1/8/8/2k4Q/8/8/8 b - - 2 62,-0.9894028004543589
8/6K1/4k3/5R2/7Q/8/8/8 w - - 5 64,1.0
8/3k1RK1/7Q/8/8/8/8/8 b - - 8 65,-1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.1021425386146839
rnbqkbnr/pppp1ppp/4p3/8/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,0.0024999947916796877
rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P4P1/PBPPPP1P/RN1QKBNR w KQkq - 1 4,0.07734521041301597
rnbqkb1r/ppp2p1p/4pnp1/3p4/3P4/1P4P1/PBP1PPBP/RN1QK1NR b KQkq - 0 5,-0.12189090064943241
rnbqk2r/pp3pbp/4pnp1/2pp4/3P4/1P2P1P1/PBP2PBP/RN1QK1NR w KQkq - 0 7,0.059928103529143496
rnbqk2r/pp3pbp/4pnp1/3p4/3P4/1P3NP1/PBP2PBP/RN1QK2R b KQkq - 0 8,-0.044969649583600245
rnbqr1k1/pp3pbp/4pnp1/3p4/3P4/1P3NP1/PBP2PBP/RN1Q1RK1 w - - 3 10,0.11449570919711116
r1bqr1k1/pp3pbp/2n1pnp1/3p4/3P4/1P3NP1/PBPN1PBP/R2QR1K1 b - - 6 11,-0.03498571533277944
r1bqr1k1/5pbp/p1n1pnp1/1p1p4/3P4/1PP2NP1/PB1N1PBP/R2QR1K1 w - - 0 13,0.04995837495787998
r2qr1k1/3b1pbp/p1n1pnp1/1p1p4/3P4/1PP2NP1/PB1NRPBP/2RQ2K1 b - - 3 14,-0.0024999947916796877
2r1r1k1/2qb1pbp/p1n1pnp1/1p1pN3/3P4/1PP3P1/PB1NRPBP/2RQ2K1 w - - 6 16,0.1366399669564962
2r1r1k1/3q1pbp/p1n1pnp1/1p1p4/3P4/1PP3P1/PB1NRPBP/2R1Q1K1 b - - 1 17,0.11696222487632274
2r1r1k1/3q1pbp/p1n1pnp1/1p1p4/3P4/1PP2BP1/PB1NRP1P/2R1Q1K1 w - - 4 19,-0.02499479296842069
2r1r1k1/3q1pbp/p1n1pnp1/1p6/2PP4/5BP1/PB1NRP1P/2R1Q1K1 b - - 0 20,0.2612970513021489
2r1r1k1/3qnpbp/p3pnp1/8/2NP4/5BP1/PB2RP1P/2R1Q1K1 w - - 1 22,0.059928103529143496
2rqr1k1/4npbp/p3pnp1/4N3/3P4/B4BP1/P3RP1P/2R1Q1K1 b - - 4 23,-0.05743671390287926
2rqr1k1/5pbp/4pnp1/p1RnN3/3P4/B4BP1/P3RP1P/4Q1K1 w - - 0 25,0.3670417874726313
3qr1k1/5pbp/4pnp1/2QnN3/3P4/B4BP1/P3RP1P/6K1 b - - 0 26,-0.31176568241562735
4r1k1/4npbp/4pnp1/4N3/3P4/B4BP1/P3RP1P/6K1 w - - 0 28,0.49676344321412846
4r1k1/3nnpbp/2B1p1p1/8/3P4/B5P1/P3RP1P/6K1 b - - 1 29,0.8858908348021591
4r1k1/3nnpbp/3Bp1p1/8/3P4/6P1/P3RP1P/6K1 w - - 2 31,-0.8941998651897869
4r1k1/3n1pbp/4p1p1/4Bn2/3P4/6P1/P1R2P1P/6K1 b - - 5 32,0.9042406203001623
4r1k1/5p1p/4p1p1/4bn2/8/6P1/P1R2P1P/6K1 w - - 0 34,-0.9150145146730381
4r1k1/5p1p/4pbp1/5n2/6P1/8/P3RP1P/6K1 b - - 0 35,0.9281683082344766
4r1k1/5p1p/4pbp1/8/5PP1/8/P3n2P/6K1 w - - 0 37,-0.9677141892505896
4r1k1/5p1p/4pbp1/8/5nP1/5K2/P6P/8 b - - 1 38,0.9692645888694489
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.1021425386146839
r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2,-0.10461581914865054
r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/5N2/PPPPBPPP/RNBQK2R w KQkq - 2 4,-0.03748243175707047
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq - 2 5,0.02249620389370967
r1bqk2r/pppp1pp1/2n4p/2b1p3/2P1P1n1/3P1N2/PP2BPPP/RNBQ1RK1 w kq - 1 7,0.10461581914865054
r1bqk2r/pppp1pp1/2n4p/4p3/2P1P1n1/2NP1N2/PP2BRPP/R1BQ2K1 b kq - 0 8,-0.5682943783549709
r1bqk2r/ppp2pp1/2np3p/4p3/2P1P3/2NP1N2/PP2BKPP/R1BQ4 w kq - 0 10,0.5947603071377392
r1bqk2r/ppp1npp1/3p3p/4p3/2P1P3/2NPBN2/PP1QBKPP/R7 b kq - 3 11,-0.5665993699780818
r2qk2r/ppp2pp1/3pb1np/4p3/2P1P3/2NPBN2/PP1QBKPP/5R2 w kq - 6 13,0.6709670742068736
r2q1rk1/ppp2pp1/3pb1np/4p3/2P1P3/1PNPBN2/P2QB1PP/5RK1 b - - 0 14,-0.6469294504417666
r2q1rk1/pp3pp1/3p2np/2pbp3/2P1P3/1P1PBN2/P2QB1PP/5RK1 w - - 0 16,0.576697268016198
r2q1rk1/p4pp1/3p2nB/1ppPp3/4P3/1P1P1N2/P2QB1PP/5RK1 b - - 0 17,0.03997868031116357
r4rk1/p4p2/3p1qnQ/1ppPp3/4P3/1P1P1N2/P3B1PP/5RK1 w - - 1 19,0.1805005038603668
r4rk1/p4pq1/3p2n1/1ppPp1N1/4P3/1P1P3Q/P3B1PP/5RK1 b - - 4 20,0.4321195876314196
r4rk1/p4pq1/3p4/1ppPp1N1/4P1Q1/1P1P4/P3n1PP/5RK1 w - - 0 22,-0.45023899557964614
r4rk1/p4p2/3p4/1ppPp1q1/4P3/1P1P1R2/P3Q1PP/6K1 b - - 1 23,0.39693043200507755
r4r2/p4p1k/3p3q/1ppPp3/4P3/1P1P2R1/P3Q1PP/6K1 w - - 4 25,-0.14154322378898346
r4r2/p4p1k/3p4/1ppPp3/4P3/1P1P3P/P3Q2P/6K1 b - - 0 26,0.2496129489368586
r7/p4p1k/3p2r1/1ppPp3/4P3/1P1P3P/P3QK1P/8 w - - 3 28,-0.17565907696502286
r7/p4pk1/3p2r1/1ppPp2Q/4P2P/1P1P4/P4K1P/8 b - - 0 29,0.6723392775532822
8/p4pk1/3p2r1/1ppPp3/4P2r/1P1P4/P3QK1P/8 w - - 0 31,-0.7235234536550119
8/p4pk1/3p2r1/1ppPp3/4P3/1P1P3r/P2KQ2P/8 b - - 3 32,0.7001017166719224
8/p4pk1/3p2rr/1p1Pp3/1Pp1P3/3P4/P2KQ2P/8 w - - 0 34,-0.32970746081194724
8/p4pk1/3p2rr/3Pp3/1PQ1P3/8/P2K3P/8 b - - 0 35,0.9257047311181208
8/p4pk1/3p4/3Pp3/1PQ1P3/8/P5rr/2K5 w - - 0 37,-0.9485885670976117
8/p4pk1/3p4/3Pp3/1P2P3/8/P5r1/1KQ4r b - - 3 38,0.9654136868601891
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09471523628617855
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.13418580993090867
r1bqkbnr/ppp2ppp/2n1p3/3p4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,0.25429553262639115
r1b1kbnr/ppp2ppp/2n1p3/3q4/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 5,-0.23549574953849794
r2qkbnr/pppb1ppp/2n1p3/1B6/3P4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 4 7,0.3474141989090428
r2qkbnr/pppB1ppp/4p3/8/3n4/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 8,-0.8403900815184251
r3kbnr/ppp2ppp/4p3/8/3q4/2N2N2/PPP2PPP/R1B2RK1 w kq - 0 10,0.8049443259184149
r3k1nr/ppp2ppp/4p3/1Nb5/8/2N5/PPP2PPP/R1B2RK1 b kq - 2 11,-0.8169241874133502
2r1k1nr/ppp1bppp/4p3/1N6/N7/8/PPP2PPP/R1B2RK1 w k - 5 13,0.7922701689754608
2r1k1nr/ppp2ppp/3Bp3/1N6/N7/8/PPP2PPP/R4RK1 b k - 0 14,-0.9060477086434329
2rk2nr/pp3ppp/3Np3/8/N7/8/PPP2PPP/R4RK1 w - - 1 16,0.9216685544064713
2k3nr/pp3ppp/4p3/8/N7/8/PPP2PPP/R2R2K1 b - - 1 17,-0.9078223459254406
2k4r/pp3ppp/4p3/8/N3n3/3R4/PPP2PPP/R5K1 w - - 4 19,0.9042406203001623
2k4r/pp4pp/4p3/5p2/N3n3/3R1P2/PPP3PP/4R1K1 b - - 0 20,-0.9257047311181208
7r/ppk3pp/3Rp3/5p2/N7/5P2/PPP3PP/4R1K1 w - - 1 22,0.9665833928092235
7r/p1k3pp/3RR3/1pN2p2/8/5P2/PPP3PP/6K1 b - - 1 23,-0.9726926818052982
3k3r/p6p/2R1R3/1pN2pp1/8/5P2/PPP3PP/6K1 w - - 2 25,1.0
7r/R1k4p/4R3/1pN2pp1/8/5P2/PPP3PP/6K1 b - - 0 26,-1.0
1kr5/R3R2p/8/1pN2pp1/8/5P2/PPP3PP/6K1 w - - 3 28,1.0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.1021425386146839
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,-0.07982976911113136
rn1qkbnr/ppp2ppp/3p4/4p3/3PP1b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 4,0.23785570960038066
rn1qkbnr/ppp2ppp/3p4/4P3/4P3/5Q2/PPP2PPP/RNB1KB1R b KQkq - 0 5,-0.4011342849479459
r2qkbnr/ppp2ppp/2n5/4p3/4P3/2N2Q2/PPP2PPP/R1B1KB1R w KQkq - 2 7,0.32747739480870536
r2qkb1r/ppp2ppp/2n2n2/4p3/4P3/2N2Q2/PPPB1PPP/2KR1B1R b kq - 5 8,-0.37780783595390927
r3kb1r/ppp2ppp/3q1n2/4p3/3nP3/2N3Q1/PPPB1PPP/2KR1B1R w kq - 8 10,0.4542164326822591
r3kb1r/ppp2ppp/3q1n2/1B2p3/4P3/6Q1/PPPB1PPP/2KR3R b kq - 0 11,-0.32524367434016505
r3kb1r/pp3ppp/2p2n2/2q1p3/2B1P3/6Q1/PPPB1PPP/2KR3R w kq - 2 13,0.5079774328978962
2kr1b1r/pp3ppp/2p2n2/2q1p3/4P3/1B2B1Q1/PPP2PPP/2KR3R b - - 5 14,-0.644012628427507
3k1b1r/pp3ppp/2p2n2/4p3/1q2P3/1B2B1Q1/PPP2PPP/2K4R w - - 0 16,0.760542219421471
3k1b1r/Bp3ppp/2p2n2/4p3/4q3/1B4Q1/PPP2PPP/2KR4 b - - 1 17,-0.5563283698494009
5b1r/Bpk2ppp/2p2n2/4p3/5q2/1BQ5/PPP2PPP/2KR4 w - - 4 19,0.7138545530398384
7r/Bpk2ppp/2pb1n2/Q3p3/5q2/1B6/PPP2PPP/1K1R4 b - - 7 20,-0.7615941559557649
4n2r/1p1k1ppp/2pb4/Q1B1p3/5q2/1B6/PPP2PPP/1K1R4 w - - 10 22,0.8630047925513478
4n2r/1p1k1ppp/1Qpb4/2B1p3/8/1B3P2/PPP3Pq/1K1R4 b - - 1 23,-0.8946997631293941
7r/1Qnk1ppp/2pb3q/2B1p3/8/1B3P2/PPP3P1/1K1R4 w - - 1 25,0.8981370594941129
7r/1Qnk1ppp/2pB4/4p3/8/1B3P2/PPP3P1/1K6 b - - 0 26,-0.9014679878319467
7r/1Qn3pp/2pk1p2/4p3/P7/1B3P2/1PP3P1/1K6 w - - 0 28,0.931220385101639
r7/2n3pp/2pk1p2/P3p3/1Q6/1B3P2/1PP3P1/1K6 b - - 2 29,-0.9086976584311126
8/1Qn3pp/3k1p2/r1p1p3/8/1B3P2/1PP3P1/1K6 w - - 0 31,0.9475772098867019
8/2nk2pp/5p2/Q1p1p3/8/1B3P2/1PP3P1/1K6 b - - 0 32,-0.9512728113694443
8/3k2pp/5p2/Q2np3/2B5/5P2/1PP3P1/1K6 w - - 1 34,0.9710285520050662
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.08479588154870199
rnbqkbnr/pp1ppppp/8/1Bp5/4P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,0.07734521041301597
r1bqkbnr/pp1ppppp/2n5/1B6/3pP3/8/PPP2PPP/RNBQK1NR w KQkq - 0 4,-0.22602835227867096
r1bqkbnr/p2ppppp/2p5/8/3QP3/8/PPP2PPP/RNB1K1NR b KQkq - 0 5,0.07237324046358946
r1bqkbnr/p3pppp/3p4/2p1P3/3Q4/8/PPP2PPP/RNB1K1NR w KQkq - 0 7,-0.00749985937816399
r2qkbnr/p2bpppp/Q2p4/2p1P3/8/8/PPP2PPP/RNB1K1NR b KQkq - 3 8,0.2913126124515909
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0.09471523628617855
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,-0.08479588154870199
rnb1k1nr/pppp1ppp/4p3/8/1b1PP2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 3 4,0.4300842114019795
rnb1k1nr/pppp1ppp/4p3/8/1b1Pq3/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 1 5,-0.02499479296842069
rnb1k1nr/pppp1pp1/4p1qp/8/1b1P4/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 0 7,0.4872897835125242
rnb1k1nr/pppp1ppq/4p2p/1N2N3/1b1P4/8/PPP1BPPP/R1BQ1RK1 b kq - 3 8,-0.33859080555489207
